ID,dr_doi,primary,rel_pub_url,rel_pub_has_ref,journal_name,publisher,date published
1215,doi:10.5066/F7J101BT,TRUE,https://doi.org/10.1016/j.ecolmodel.2016.11.016,FALSE,Comparison of climate envelope models developed using expert-selected variables versus statistical selection,Elsevier BV,
1216,doi:10.5066/F71N809J,TRUE,https://doi.org/10.3133/sir20185011,FALSE,"Flood-inundation maps for the Withlacoochee River From Skipper Bridge Road to St. Augustine Road, within the City of Valdosta, Georgia, and Lowndes County, Georgia",US Geological Survey,{'date-parts': [[2018]]}
1217,doi:10.5066/F7BC3WPC,TRUE,https://doi.org/10.3133/sir20175006,FALSE,"Water-quality trends in the nation’s rivers and streams, 1972–2012—Data preparation, statistical methods, and trend results",US Geological Survey,{'date-parts': [[2017]]}
1218,doi:10.5066/F7KD1X7Q,TRUE,https://doi.org/10.3133/sir20195022,FALSE,"Calibration of Precipitation-Runoff Modeling System (PRMS) to simulate prefire and postfire hydrologic response in the upper Rio Hondo Basin, New Mexico",US Geological Survey,{'date-parts': [[2019]]}
1219,doi:10.5066/F72806GR,TRUE,https://doi.org/10.3133/sir20175156,FALSE,"Flood-inundation maps for Cedar Creek at 18th Street at Auburn, Indiana",US Geological Survey,{'date-parts': [[2018]]}
1220,doi:10.5066/F71Z42G6,TRUE,https://doi.org/10.1002/ecy.1497,TRUE,Why do trees die? Characterizing the drivers of background tree mortality,Wiley,"{'date-parts': [[2016, 9, 1]]}"
1221,doi:10.5066/F7NS0SWM,TRUE,https://doi.org/10.3133/ofr20171152,FALSE,"P- and S-wave velocity models incorporating the Cascadia subduction zone for 3D earthquake ground motion simulations, Version 1.6—Update for Open-File Report 2007–1348",US Geological Survey,{'date-parts': [[2017]]}
1222,doi:10.5066/F7JH3KD9,TRUE,https://doi.org/10.3133/ofr20181052,FALSE,Faunal and vegetation monitoring in response to harbor dredging in the Port of Miami,US Geological Survey,{'date-parts': [[2018]]}
1223,doi:10.5066/P9X4STJM,TRUE,https://doi.org/10.1111/sed.12623,TRUE,Sedimentary evidence of prehistoric distant‐source tsunamis in the Hawaiian Islands,Wiley,
1224,doi:10.5066/P9HLU4YY,TRUE,https://doi.org/10.1029/2019WR025908,TRUE,Multiorder Hydrologic Position in the Conterminous United States: A Set of Metrics in Support of Groundwater Mapping at Regional and National Scales,American Geophysical Union (AGU),"{'date-parts': [[2019, 12, 26]]}"
1225,doi:10.5066/F7445JKC,TRUE,https://doi.org/10.3133/ds1003,FALSE,"Water-quality data and Escherichia coli predictions for selected karst catchments of the upper Duck River watershed in central Tennessee, 2007–10",US Geological Survey,{'date-parts': [[2016]]}
1226,doi:10.5066/F7PZ571Q,TRUE,https://doi.org/10.5751/ACE-01224-130207,FALSE,Density estimation of sound-producing terrestrial animals using single automatic acoustic recorders and distance sampling,"Resilience Alliance, Inc.",{'date-parts': [[2018]]}
1227,doi:10.5066/P923NSSG,TRUE,https://www.doi.org/10.1038/s41598-019-43210-w,TRUE,Virally-vectored vaccine candidates against white-nose syndrome induce anti-fungal immune response in little brown bats (Myotis lucifugus),Springer Science and Business Media LLC,"{'date-parts': [[2019, 5, 1]]}"
1228,doi:10.5066/P9HFYOLO,TRUE,https://doi.org/10.3133/sir20195132,FALSE,"A hydrogeomorphic classification of connectivity of large rivers of the Upper Midwest, United States",US Geological Survey,{'date-parts': [[2019]]}
1229,doi:10.5066/P94N6DLV,TRUE,https://doi.org/10.1016/j.talanta.2019.05.066,FALSE,Measurement of nutrients in saline and hypersaline waters by discrete analyzer colorimetry without matrix matched calibration standards,Elsevier BV,
1230,doi:10.5066/P9GT9SLM,TRUE,https://doi.org/10.2478/helm-2019-0020,FALSE,Quantifying spirorchiid eggs in splenic histological samples from green turtles,Walter de Gruyter GmbH,
1231,doi:10.5066/F7KP80NB,TRUE,https://doi.org/10.1002/etc.4237,TRUE,Understanding the captivity effect on invertebrate communities transplanted into an experimental stream laboratory,Wiley,"{'date-parts': [[2018, 10, 5]]}"
1232,doi:10.5066/F74J0C72,TRUE,https://doi.org/10.1002/etc.3723,TRUE,"Acute sensitivity of the vernal pool fairy shrimp,Branchinecta lynchi(Anostraca; Branchinectidae), and surrogate species to 10 chemicals",Wiley,"{'date-parts': [[2017, 2, 17]]}"
1233,doi:10.5066/F79S1PJ5,TRUE,https://doi.org/10.1371/journal.pone.0183431,TRUE,Assessing coastal wetland vulnerability to sea-level rise along the northern Gulf of Mexico coast: Gaps and opportunities for developing a coordinated regional sampling network,Public Library of Science (PLoS),"{'date-parts': [[2017, 9, 13]]}"
1234,doi:10.5066/F7P26W5S,TRUE,https://doi.org/10.1016/j.ejrh.2016.06.001,FALSE,Potential effects of climate change on streamflow for seven watersheds in eastern and central Montana,Elsevier BV,
1235,doi:10.5066/P9H1TX91,TRUE,https://doi.org/10.3133/sir20185048,FALSE,"Hydraulic modeling and flood-inundation mapping for the Huron River and Ore Lake Tributary, Livingston County, Michigan",US Geological Survey,{'date-parts': [[2018]]}
1236,doi:10.5066/P9FGIVCD,TRUE,https://doi.org/10.3133/sir20185092,FALSE,"Understanding the effect of salinity tolerance on cyanobacteria associated with a harmful algal bloom in Lake Okeechobee, Florida",US Geological Survey,{'date-parts': [[2018]]}
1237,doi:10.5066/F7NP23PC,TRUE,https://doi.org/10.1016/j.scitotenv.2018.04.332,FALSE,"Bioactive contaminants of emerging concern in National Park waters of the northern Colorado Plateau, USA",Elsevier BV,
1238,doi:10.5066/F7D21VQ5,TRUE,https://doi.org/10.3133/ds1043,FALSE,"Transient electromagnetic soundings in the San Luis Valley, Colorado, near the Great Sand Dunes National Park and Preserve and the Alamosa National Wildlife Refuge (field seasons 2007, 2009, and 2011)",US Geological Survey,{'date-parts': [[2017]]}
1239,doi:10.5066/P9C2H7F4,TRUE,https://doi.org/10.1016/j.scitotenv.2019.135946,FALSE,"Time scales of arsenic variability and the role of high-frequency monitoring at three water-supply wells in New Hampshire, USA",Elsevier BV,
1240,doi:10.5066/P90VU8EN,TRUE,https://doi.org/10.3791/60244,FALSE,Standardizing a Non-Lethal Method for Characterizing the Reproductive Status and Larval Development of Freshwater Mussels (Bivalvia: Unionida),MyJove Corporation,"{'date-parts': [[2019, 10, 4]]}"
1241,doi:10.5066/F7ST7N0J,TRUE,https://doi.org/10.1016/j.jhydrol.2017.09.004,FALSE,Remote measurement of river discharge using thermal particle image velocimetry (PIV) and various sources of bathymetric information,Elsevier BV,
1242,doi:10.5066/P9YGOKWZ,TRUE,https://doi.org/10.3133/sir20195132,FALSE,"A hydrogeomorphic classification of connectivity of large rivers of the Upper Midwest, United States",US Geological Survey,{'date-parts': [[2019]]}
1243,doi:10.5066/P9USLV20,TRUE,https://doi.org/10.1007/s11069-018-3493-7,TRUE,Population vulnerability to tsunami hazards informed by previous and projected disasters: a case study of American Samoa,Springer Science and Business Media LLC,"{'date-parts': [[2018, 10, 1]]}"
1244,doi:10.5066/P9GG2ILI,TRUE,https://doi.org/10.3133/sir20195141,FALSE,"Water-balance techniques for determining available soil-water storage for selected sandy and clay soil study sites in Cass County, North Dakota, 2016–17",US Geological Survey,{'date-parts': [[2020]]}
1245,doi:10.5066/F7QN64XQ,TRUE,https://doi.org/10.3133/ofr20181024,FALSE,"California State Waters Map Series — Offshore of Point Conception, California",US Geological Survey,{'date-parts': [[2018]]}
1246,doi:10.5066/F7MK6BCD,TRUE,https://doi.org/10.1016/j.apgeochem.2018.10.017,FALSE,"Factors affecting the occurrence of lead and manganese in untreated drinking water from Atlantic and Gulf Coastal Plain aquifers, eastern United States—Dissolved oxygen and pH framework for evaluating risk of elevated concentrations",Elsevier BV,
1247,doi:10.5066/F7ZG6QGC,TRUE,https://doi.org/10.3133/sir20175073,FALSE,"Flood-inundation maps for the Wabash River at Memorial Bridge at Vincennes, Indiana",US Geological Survey,{'date-parts': [[2017]]}
1248,doi:10.5066/F7XK8DHK,TRUE,https://doi.org/10.3133/ds1087,FALSE,"Groundwater-quality and select quality-control data from the National Water-Quality Assessment Project, January through December 2015, and previously unpublished data from 2013 to 2014",US Geological Survey,{'date-parts': [[2018]]}
1249,doi:10.5066/F7HQ3Z5G,TRUE,https://doi.org/10.3133/ofr20181080,FALSE,"An evaluation of the toxicity of potassium chloride, active compound in the molluscicide potash, on salmonid fish and their forage base",US Geological Survey,{'date-parts': [[2018]]}
1250,doi:10.5066/F7HD7SSW,TRUE,https://doi.org/10.1016/j.sedgeo.2017.11.007,FALSE,Variability in eddy sandbar dynamics during two decades of controlled flooding of the Colorado River in the Grand Canyon,Elsevier BV,
1251,doi:10.5066/F7VX0FGB,TRUE,https://doi.org/10.3133/ds1092,FALSE,"DOI/GTN-P climate and active-layer data acquired in the National Petroleum Reserve–Alaska and the Arctic National Wildlife Refuge, 1998–2016",US Geological Survey,{'date-parts': [[2018]]}
1252,doi:10.5066/F7Z31XMZ,TRUE,https://doi.org/10.1111/mec.14445,TRUE,Loss of dendritic connectivity in southern California's urban riverscape facilitates decline of an endemic freshwater fish,Wiley,"{'date-parts': [[2017, 12, 27]]}"
1253,doi:10.5066/F7C827GQ,TRUE,https://doi.org/10.3133/sir20185046,FALSE,Methods for peak-flow frequency analysis and reporting for streamgages in or near Montana based on data through water year 2015,US Geological Survey,{'date-parts': [[2018]]}
1254,doi:10.5066/F7HQ3X18,TRUE,https://doi.org/10.3133/ds997,FALSE,"Groundwater quality data from the National Water-Quality Assessment Project, May 2012 through December 2013",US Geological Survey,{'date-parts': [[2016]]}
1255,doi:10.5066/P9NXBU7C,TRUE,https://doi.org/10.4236/as.2018.98074,FALSE,The Effects of Rearing Temperature on American Glass Eels,"Scientific Research Publishing, Inc.",
1256,doi:10.5066/P9FSLU3B,TRUE,https://doi.org/10.1016/j.scitotenv.2019.06.036,FALSE,Estimating domestic well locations and populations served in the contiguous U.S. for years 2000 and 2010,Elsevier BV,
1257,doi:10.5066/F7QF8S22,TRUE,https://doi.org/10.1021/acs.est.8b05655,FALSE,"Integrated Assessment of Wastewater Reuse, Exposure Risk, and Fish Endocrine Disruption in the Shenandoah River Watershed",American Chemical Society (ACS),"{'date-parts': [[2019, 3, 19]]}"
1258,doi:10.5066/F7XW4HPN,TRUE,https://doi.org/10.5066/F7V122T2,,,,
1259,doi:10.5066/F7348J9M,TRUE,https://doi.org/10.1002/ecy.1831,TRUE,Integrating count and detection-nondetection data to model population dynamics,Wiley,"{'date-parts': [[2017, 5, 11]]}"
1260,doi:10.5066/F76Q1VBX,TRUE,https://doi.org/10.3133/ofr20171062,FALSE,Determining the sources of fine-grained sediment using the Sediment Source Assessment Tool (Sed_SAT),US Geological Survey,{'date-parts': [[2017]]}
1261,doi:10.5066/F7RN36Q1,TRUE,https://doi.org/10.1111/1752-1688.12680,TRUE,"Sediment Fingerprinting to Delineate Sources of Sediment in the Agricultural and Forested Smith Creek Watershed, Virginia, USA",Wiley,"{'date-parts': [[2018, 8, 30]]}"
1262,doi:10.5066/F7C53J3V,TRUE,https://doi.org/10.3133/sir20175026,FALSE,"Using high-throughput DNA sequencing, genetic fingerprinting, and quantitative PCR as tools for monitoring bloom-forming and toxigenic cyanobacteria in Upper Klamath Lake, Oregon, 2013 and 2014",US Geological Survey,{'date-parts': [[2017]]}
1263,doi:10.5066/P9VXB1U6,TRUE,https://doi.org/10.1785/0120180336,FALSE,Evaluation of Ground-Motion Models for U.S. Geological Survey Seismic Hazard Forecasts: Hawaii Tectonic Earthquakes and Volcanic Eruptions,Seismological Society of America (SSA),"{'date-parts': [[2020, 1, 21]]}"
1264,doi:10.5066/F79G5M3X,TRUE,https://doi.org/10.3133/fs20183039,FALSE,A database of biodiversity and habitat quantification tools used in market-based conservation,US Geological Survey,{'date-parts': [[2018]]}
1265,doi:10.5066/F7V69H2Z,TRUE,https://doi.org/10.3133/ds1074,FALSE,"Development of simulated groundwater-contributing areas to selected streams, ponds, coastal water bodies, and production wells in the Plymouth-Carver region and Cape Cod, Massachusetts",US Geological Survey,{'date-parts': [[2017]]}
1266,doi:10.5066/F7ZG6R49,TRUE,https://doi.org/10.3133/ds1068,FALSE,Vulnerable transportation and utility assets near actively migrating streams in Indiana,US Geological Survey,{'date-parts': [[2017]]}
1267,doi:10.5066/F7VD6XNG,TRUE,https://doi.org/10.5194/hess-2018-30,FALSE,Bias correction of Simulated Historical Daily Streamflow at Ungauged Locations by Using Independently Estimated Flow-Duration Curves,Copernicus GmbH,
1268,doi:10.5066/F7MG7MM6,TRUE,https://doi.org/10.3133/ofr20171079,FALSE,Compilation of geospatial data for the mineral industries and related infrastructure of Latin America and the Caribbean,US Geological Survey,{'date-parts': [[2017]]}
1269,doi:10.5066/P9WZM3PU,TRUE,https://doi.org/10.5194/bg-14-1739-2017,TRUE,Divergence of seafloor elevation and sea level rise in coral reef ecosystems,Copernicus GmbH,"{'date-parts': [[2017, 4, 20]]}"
1270,doi:10.5066/F7K936GW,TRUE,https://doi.org/10.3133/sir20185147,FALSE,"Revisions to suspended-sediment concentration, percent smaller than 0.063 millimeter, and instantaneous suspended-sediment discharge reported for a cooperative program between the U.S. Geological Survey and the U.S. Army Corps of Engineers in the lower Mississippi-Atchafalaya River Basin, October 1989 to February 2015",US Geological Survey,{'date-parts': [[2019]]}
1271,doi:10.5066/P9QSFDJN,TRUE,https://doi.org/10.1029/2018WR024054,FALSE,Salinity yield modeling of the Upper Colorado River Basin using 30‐meter resolution soil maps and random forests,American Geophysical Union (AGU),"{'date-parts': [[2019, 5, 20]]}"
1272,doi:10.5066/F7TB154R,TRUE,https://doi.org/10.1016/j.ecoleng.2017.03.004,FALSE,"Quantifying habitat benefits of channel reconfigurations on a highly regulated river system, Lower Missouri River, USA",Elsevier BV,
1273,doi:10.5066/P9NKNVQO,TRUE,https://doi.org/10.3133/sir20195118,FALSE,"Spatially referenced models of streamflow and nitrogen, phosphorus, and suspended-sediment loads in streams of the northeastern United States",US Geological Survey,{'date-parts': [[2019]]}
1274,doi:10.5066/P94ME8S6,TRUE,https://doi.org/10.1016/j.jhydrol.2019.124009,FALSE,"Anthropogenic and geologic causes of anomalously high uranium concentrations in groundwater used for drinking water supply in the southeastern San Joaquin Valley, CA",Elsevier BV,
1275,doi:10.5066/F76D5RW8,TRUE,https://doi.org/10.5066/F7V122T2,,,,
1276,doi:10.5066/F7QR4V9M,TRUE,https://doi.org/10.1007/s12237-017-0288-0,TRUE,Effects of Local Shoreline and Subestuary Watershed Condition on Waterbird Community Integrity: Influences of Geospatial Scale and Season in the Chesapeake Bay,Springer Science and Business Media LLC,"{'date-parts': [[2017, 7, 26]]}"
1277,doi:10.5066/F72F7KH4,TRUE,https://doi.org/10.3133/sir20155164,FALSE,"Volcanic aquifers of Hawai‘i—Hydrogeology, water budgets, and conceptual models",US Geological Survey,{'date-parts': [[2018]]}
1278,doi:10.5066/F7XG9PCF,TRUE,https://doi.org/10.3133/tm6B8,FALSE,"Documentation of the dynamic parameter, water-use, stream and lake flow routing, and two summary output modules and updates to surface-depression storage simulation and initial conditions specification options with the Precipitation-Runoff Modeling System (PRMS)",US Geological Survey,{'date-parts': [[2017]]}
1279,doi:10.5066/F7KP809V,TRUE,https://doi.org/10.3133/sir20165165.,,,,
1280,doi:10.5066/P9SBAFF6,TRUE,https://doi.org/10.1002/jwmg.21685,TRUE,Trends and Carrying Capacity of Sea Otters in Southeast Alaska,Wiley,"{'date-parts': [[2019, 6, 26]]}"
1281,doi:10.5066/F7HT2MD4,TRUE,https://doi.org/10.1086/688777,FALSE,Patterns of diel variation in nitrate concentrations in the Potomac River,University of Chicago Press,
1282,doi:10.5066/F7R20ZVX,TRUE,https://doi.org/10.1080/15481603.2017.1382065,TRUE,"Fusing MODIS with Landsat 8 data to downscale weekly normalized difference vegetation index estimates for central Great Basin rangelands, USA",Informa UK Limited,"{'date-parts': [[2017, 9, 28]]}"
1283,doi:10.5066/F7348HVC,TRUE,https://doi.org/10.3133/ofr20171093,FALSE,Using object-based image analysis to conduct high-resolution conifer extraction at regional spatial scales,US Geological Survey,{'date-parts': [[2017]]}
1284,doi:10.5066/P93WD0TH,TRUE,https://doi.org/10.1016/j.jhydrol.2018.11.043,FALSE,Seasonality of nitrate sources and isotopic composition in the Upper Illinois River,Elsevier BV,
1285,doi:10.5066/P9N2RBIC,TRUE,https://doi.org/10.1002/rra.3440,TRUE,"A comparison of riparian vegetation sampling methods along a large, regulated river",Wiley,"{'date-parts': [[2019, 5, 23]]}"
1286,doi:10.5066/P95NMIDF,TRUE,https://doi.org/10.3133/sir20195017,FALSE,"Development of a flood-inundation map library and precipitation-runoff modeling for the Clear Fork Mohican River in and near Bellville, Ohio",US Geological Survey,{'date-parts': [[2019]]}
