has_refs,has_title,title,publisher,pub_year,dr_doi_cited,rel_pub_url,dr_doi
FALSE,TRUE,Ecotoxicoparasitology of the gastrointestinal tracts of pinnipeds: the effect of parasites on the potential bioavailability of total mercury (THg),Elsevier BV,,,https://doi.org/10.1016/j.scitotenv.2018.02.173,doi:10.5066/P9LM0J0F
,,,,,,,
FALSE,TRUE,"Resolving selenium exposure risk: Spatial, temporal, and tissue-specific variability of an endemic fish in a large, dynamic estuary",Elsevier BV,,,https://doi.org/10.1016/j.scitotenv.2019.135919,doi:10.5066/P9GI73P9
FALSE,TRUE,"Sequence stratigraphy, seismic stratigraphy, and seismic structures of the lower intermediate confining unit and most of the Floridan aquifer system, Broward County, Florida",US Geological Survey,2018,,https://doi.org/10.3133/sir20175109,doi:10.5066/F72R3PVF
TRUE,TRUE,The historical context of contemporary climatic adaptation: a case study in the climatically dynamic and environmentally complex southwestern United States,Wiley,2020,FALSE,https://doi.org/10.1111/ecog.04840,doi:10.5066/P9CNFWOX
FALSE,TRUE,The HayWired earthquake scenarioâ€”Earthquake hazards,US Geological Survey,2017,,https://doi.org/10.3133/sir20175013v1,doi:10.5066/F74X5610
TRUE,TRUE,High-Resolution and Accurate Topography Reconstruction of Mount Etna from Pleiades Satellite Data,MDPI AG,2019,FALSE,https://doi.org/doi:10.3390/rs11242983,doi:10.5066/P9IGLDYE
TRUE,TRUE,Advancing barrier island habitat mapping using landscape position information,SAGE Publications,2019,FALSE,https://doi.org/10.1177/0309133319839922,doi:10.5066/P9S25ZKX
TRUE,TRUE,"Macroevolutionary constraints to tolerance: trade-offs with drought tolerance and phenology, but not resistance",Wiley,2017,FALSE,https://doi.org/10.1002/ecy.1995,doi:10.5066/F7571B94
FALSE,TRUE,Quantifying ecosystem service flows at multiple scales across the range of a long-distance migratory species,Elsevier BV,,,https://doi.org/10.1016/j.ecoser.2017.12.002,doi:10.5066/F7X63KVF
FALSE,TRUE,"Flood-inundation maps for the lower Pawcatuck River in Westerly, Rhode Island, and Stonington and North Stonington, Connecticut",US Geological Survey,2018,,https://doi.org/10.3133/sir20185112,doi:10.5066/P9G0N0TN
FALSE,TRUE,"Flood-inundation maps for the St. Joseph River at Elkhart, Indiana",US Geological Survey,2017,,https://doi.org/10.3133/sir20165179,doi:10.5066/F7QZ2836
FALSE,TRUE,"Estimated use of water in the Delaware River Basin in Delaware, New Jersey, New York, and Pennsylvania, 2010",US Geological Survey,2016,,https://doi.org/10.3133/sir20155142,doi:10.5066/F7TM787C
TRUE,TRUE,"Hydrological regime and climate interactively shape riparian vegetation composition along the Colorado River, Grand Canyon",Wiley,2018,FALSE,https://doi.org/10.1111/avsc.12390,doi:10.5066/F7DN4493
FALSE,TRUE,"Development of an Assessment Tool for Agricultural Best Management Practice Implementation in the Great Lakes Restoration Initiative Priority Watershedsâ€”Eagle Creek, Tributary to Maumee River, Ohio",US Geological Survey,2015,,https://doi.org/10.3133/fs20153066,doi:10.5066/F79K49H7
FALSE,TRUE,Water resources on Guamâ€”Potential impacts of and adaptive response to climate change,US Geological Survey,2019,,https://doi.org/10.3133/sir20195095,doi:10.5066/P9U34ACT
,,,,,,,
FALSE,TRUE,Public views of wetlands and waterfowl conservation in the United Statesâ€”Results of a survey to inform the 2018 update of the North American Waterfowl Management Plan,US Geological Survey,2018,,https://doi.org/10.3133/ofr20171148,doi:10.5066/F7G15ZQ6
FALSE,TRUE,Nonlinear patterns in mercury bioaccumulation in American alligators are a function of predicted age,Elsevier BV,,,https://doi.org/10.1016/j.scitotenv.2019.135103,doi:10.5066/P98XHBCY
TRUE,TRUE,A glacier runoff extension to the Precipitation Runoff Modeling System,American Geophysical Union (AGU),2016,FALSE,https://doi.org/10.1002/2015JF003789,doi:10.5066/F75T3HMV
TRUE,TRUE,Environmental DNA sampling reveals high occupancy rates of invasive Burmese pythons at wading bird breeding aggregations in the central Everglades,Public Library of Science (PLoS),2019,FALSE,https://doi.org/10.1371/journal.pone.0213943,doi:10.5066/P9FKPZMB
TRUE,TRUE,Life history characteristics may be as important as climate projections for defining range shifts: An example for common tree species in the intermountain western US,Wiley,2018,FALSE,https://doi.org/10.1111/ddi.12813,doi:10.5066/P99NEI4E
TRUE,TRUE,Nitrogen-fixing red alder trees tap rock-derived nutrients,Proceedings of the National Academy of Sciences,2019,FALSE,https://doi.org/10.1073/pnas.1814782116,doi:10.5066/P9K6Q3VL
FALSE,TRUE,In situ LA-ICPMS Uâ€“Pb dating of cassiterite without a known-age matrix-matched reference material: Examples from worldwide tin deposits spanning the Proterozoic to the Tertiary,Elsevier BV,,,https://doi.org/10.1016/j.chemgeo.2018.03.008,doi:10.5066/F7BP021W
FALSE,TRUE,"Occurrence, distribution, and volume of metals-contaminated sediment of selected streams draining the Tri-State Mining District, Missouri, Oklahoma, and Kansas, 2011â€“12",US Geological Survey,2016,,https://doi.org/10.3133/sir20165144,doi:10.5066/F7CZ359X
TRUE,TRUE,Divergence of seafloor elevation and sea level rise in coral reef ecosystems,Copernicus GmbH,2017,FALSE,https://doi.org/10.5194/bg-14-1739-2017,doi:10.5066/P9FNHR4Z
TRUE,TRUE,On the Sensitivity of Annual Streamflow to Air Temperature,American Geophysical Union (AGU),2018,FALSE,https://doi.org/10.1002/2017WR021970,doi:10.5066/F7SN085V
FALSE,TRUE,A multi-species synthesis of satellite telemetry data in the Pacific Arctic (1987â€“2015): Overlap of marine mammal distributions and core use areas,Elsevier BV,,,https://doi.org/10.1016/j.dsr2.2018.02.006,doi:10.5066/F7VH5N43
FALSE,TRUE,Using acoustic Doppler velocity meters to estimate suspended sediment along the lower Minnesota and Mississippi Rivers,US Geological Survey,2019,,https://doi.org/10.3133/sir20185165,doi:10.5066/F7542MXV
TRUE,TRUE,"Projected Impacts of Climate, Urbanization, Water Management, and Wetland Restoration on Waterbird Habitat in Californiaâ€™s Central Valley",Public Library of Science (PLoS),2017,FALSE,https://doi.org/10.1371/journal.pone.0169780,doi:10.5066/F7H13050
FALSE,TRUE,Hydrogeologic framework and hydrologic conditions of the Piney Point aquifer in Virginia,US Geological Survey,2017,,https://doi.org/10.3133/sir20175041,doi:10.5066/F7BV7DV5
FALSE,TRUE,"California State Waters Map Seriesâ€”Monterey Canyon and vicinity, California",US Geological Survey,2016,,https://doi.org/10.3133/ofr20161072,doi:10.5066/F7XD0ZQ4
TRUE,TRUE,Artificial intelligence and avian influenza: Using machine learning to enhance active surveillance for avian influenza viruses,Wiley,2019,FALSE,https://doi.org/10.1111/tbed.13318,doi:10.5066/P96YJRWR
TRUE,TRUE,"Comparison of Size, Terminal Fall Velocity, and Density of Bighead Carp, Silver Carp, and Grass Carp Eggs for Use in Drift Modeling",Wiley,2017,FALSE,https://doi.org/10.1080/00028487.2017.1310136,doi:10.5066/F70V8B0D
TRUE,TRUE,"Influenza A virus recovery, diversity, and intercontinental exchange: A multi-year assessment of wild bird sampling at Izembek National Wildlife Refuge, Alaska",Public Library of Science (PLoS),2018,FALSE,https://doi.org/10.1371/journal.pone.0195327,doi:10.5066/F7JD4W2W
,,,,,,,
FALSE,TRUE,"Erosion monitoring along selected bank locations of the Coosa River in Alabama using terrestrial light detection and ranging (Tâ€“lidar) technology, 2014â€“17",US Geological Survey,2019,,https://doi.org/10.3133/sir20195023,doi:10.5066/F7GF0SS8
FALSE,TRUE,"Hydrologic characteristics and water quality of headwater streams and wetlands at the Allegheny Portage Railroad National Historic Site, Summit area,   Blair and Cambria Counties, Pennsylvania, 2014â€“16",US Geological Survey,2018,,https://doi.org/10.3133/ofr20181125,doi:10.5066/P9YWMMHG
FALSE,TRUE,"Water-quality trends in the nationâ€™s rivers and streams, 1972â€“2012â€”Data preparation, statistical methods, and trend results",US Geological Survey,2017,,https://doi.org/10.3133/sir20175006,doi:10.5066/F7QN64VT
FALSE,TRUE,Complex mixtures of dissolved pesticides show potential aquatic toxicity in a synoptic study of Midwestern U.S. streams,Elsevier BV,,,https://doi.org/10.1016/j.scitotenv.2017.06.156,doi:10.5066/F7Z899M8
FALSE,TRUE,The sensitivity of ecosystem service models to choices of input data and spatial resolution,Elsevier BV,,,https://doi.org/10.1016/j.apgeog.2018.02.005,doi:10.5066/F7CR5S92
FALSE,TRUE,Spatially explicit modeling of 1992â€“2100 land cover and forest stand age for the conterminous United States,Wiley,,,https://doi.org/10.1890/13-1245.1,doi:10.5066/P95AK9HP
FALSE,TRUE,"Use of Set Blanks in Reporting Pesticide Results at the U.S. Geological Survey National Water Quality Laboratory, 2001â€“15",US Geological Survey,2019,,https://doi.org/10.3133/sir20195055,doi:10.5066/F70G3HN9
FALSE,TRUE,"California State Waters Map Seriesâ€”Offshore of Pigeon Point, California",US Geological Survey,2015,,https://doi.org/10.3133/ofr20151232,doi:10.5066/F7513W80
TRUE,TRUE,"Physicochemical Controls on Zones of Higher Coral Stress Where Black Band Disease Occurs at MÄkua Reef, Kauaâ€˜i, Hawaiâ€˜i",Frontiers Media SA,2019,FALSE,https://doi.org/10.3389/fmars.2019.00552,doi:10.5066/P9M2B3WB
FALSE,TRUE,Greater sage-grouse (<em>Centrocercus urophasianus</em>) nesting and brood-rearing microhabitat in Nevada and Californiaâ€”Spatial variation in selection and survival patterns,US Geological Survey,2017,,https://doi.org/10.3133/ofr20171087,doi:10.5066/F76M35BC
FALSE,TRUE,"Water resources of the Southern Hills regional aquifer system, southeastern Louisiana",US Geological Survey,2017,,https://doi.org/10.3133/fs20173010,doi:10.5066/F78051VM
TRUE,TRUE,Divergence of seafloor elevation and sea level rise in coral reef ecosystems,Copernicus GmbH,2017,FALSE,https://doi.org/10.5194/bg-14-1739-2017,doi:10.5066/P9E9X66R
TRUE,TRUE,Insect communities in big sagebrush habitat are altered by wildfire and postâ€fire restoration seeding,Wiley,2018,FALSE,https://doi.org/10.1111/icad.12329,doi:10.5066/P9S4TWOY
TRUE,TRUE,Oak mistletoe (Phoradendron villosum) is linked to microhabitat availability and avian diversity in Oregon white oak (Quercus garryana) woodlands,Canadian Science Publishing,,FALSE,https://doi.org/10.1139/cjb-2016-0249,doi:10.5066/F7H41PMC
TRUE,TRUE,"Invasive rat control is an efficient, yet insufficient, method for recovery of the critically endangered Hawaiian plant hau kuahiwi (Hibiscadelphus giffardianus)",Public Library of Science (PLoS),2018,FALSE,https://doi.org/10.1371/journal.pone.0208106,doi:10.5066/P9G5K78F
TRUE,TRUE,sUAS-Based Remote Sensing of River Discharge Using Thermal Particle Image Velocimetry and Bathymetric Lidar,MDPI AG,2019,TRUE,https://doi.org/10.3390/rs11192317,doi:10.5066/P9LBGCPT
FALSE,TRUE,"Geologic framework and hydrostratigraphy of the Edwards and Trinity aquifers within Hays County, Texas",US Geological Survey,2018,,https://doi.org/10.3133/sim3418,doi:10.5066/P9IEJHMH
FALSE,TRUE,The complex spatial distribution of trichloroethene and the probability of NAPL occurrence in the rock matrix of a mudstone aquifer,Elsevier BV,,,https://doi.org/10.1016/j.jconhyd.2019.04.001,doi:10.5066/F7P55MD8
TRUE,TRUE,Evaluating k-Nearest Neighbor (kNN) Imputation Models for Species-Level Aboveground Forest Biomass Mapping in Northeast China,MDPI AG,2019,FALSE,https://doi.org/10.3390/rs11172005,doi:10.5066/P9MOB5E3
FALSE,TRUE,"Flood-inundation maps for the Yellow River from River Drive to Centerville Highway, Gwinnett County, Georgia",US Geological Survey,2019,,https://doi.org/10.3133/sir20195009,doi:10.5066/P9KKB3H2
FALSE,TRUE,"Numerical simulation of groundwater availability in central Molokaâ€˜i, Hawaiâ€˜i",US Geological Survey,2020,,https://doi.org/10.3133/sir20195150,doi:10.5066/P9HRQASS
FALSE,TRUE,Life History Attributes of Arizona Grasshopper Sparrow (Ammodramus savannarum ammolegus) and Comparisons with Other North American Subspecies,University of Notre Dame,,,https://doi.org/10.1674/0003-0031-178.1.64,doi:10.5066/F7C53JCF
FALSE,TRUE,Primarily resident grizzly bears respond to late-season elk harvest,Ursus,,,https://doi.org/10.2192/URSUS-D-18-00018R2,doi:10.5066/P9IWSJUX
TRUE,TRUE,Broadâ€scale occurrence of a subsidized avian predator: Reducing impacts of ravens on sageâ€grouse and other sensitive prey,Wiley,2018,FALSE,https://doi.org/10.1111/1365-2664.13249,doi:10.5066/P93ONIQT
FALSE,TRUE,Hydrology of the Claiborne aquifer and interconnection with the Upper Floridan aquifer in southwest Georgia,US Geological Survey,2017,,https://doi.org/10.3133/sir20175017,doi:10.5066/F7B8569W
FALSE,TRUE,"Water budget of the upper Chehalis River Basin, southwestern Washington",US Geological Survey,2018,,https://doi.org/10.3133/sir20185084 ,doi:10.5066/F78G8K1F
FALSE,TRUE,"An initial comparison of pesticides and amphibian pathogens between natural and created wetlands in the New Jersey Pinelands, 2014â€“16",US Geological Survey,2018,,https://doi.org/10.3133/ofr20181077,doi:10.5066/F71G0K6G
FALSE,TRUE,"Geologic map of the Lassen Peak, Chaos Crags, and Upper Hat Creek area, California",US Geological Survey,2002,,https://doi.org/10.3133/imap2723,doi:10.5066/P9QJQ6LC
TRUE,TRUE,Divergence of seafloor elevation and sea level rise in coral reef ecosystems,Copernicus GmbH,2017,FALSE,https://doi.org/10.5194/bg-14-1739-2017,doi:10.5066/P9AZVU1E
FALSE,TRUE,Evaluating barrier island characteristics and piping plover (Charadrius melodus) habitat availability along the U.S. Atlantic Coastâ€”Geospatial approaches and methodology,US Geological Survey,2019,,https://doi.org/10.3133/ofr20191071,doi:10.5066/P9V7F6UX
FALSE,TRUE,Using remote sensing products to predict recovery of vegetation across space and time following energy development,Elsevier BV,,,https://doi.org/10.1016/j.ecolind.2019.105872,doi:10.5066/P9DQ5INM
FALSE,TRUE,"Concentration, flux, and trend estimates with uncertainty for nutrients, chloride, and total suspended solids in tributaries of Lake Champlain, 1990â€“2014",US Geological Survey,2016,,https://doi.org/10.3133/ofr20161200,doi:10.5066/F7RN360M
FALSE,TRUE,Baseline aquatic contamination and endocrine status in a resident fish of Biscayne National Park,Elsevier BV,,,https://doi.org/10.1016/j.marpolbul.2016.11.044,doi:10.5066/F7N014PH
TRUE,TRUE,Increasing Rates of Carbon Burial in Southwest Florida Coastal Wetlands,American Geophysical Union (AGU),2020,FALSE,https://doi.org/10.1029/2019JG005349,doi:10.5066/P9ZH3R4G
FALSE,TRUE,"Changes in biological communities of the Fountain Creek Basin, Colorado, 2003â€“2016, in relation to antecedent streamflow, water quality, and habitat",US Geological Survey,2018,,https://doi.org/10.3133/sir20175162,doi:10.5066/F747493V
TRUE,TRUE,Prioritizing conserved areas threatened by wildfire and fragmentation for monitoring and management,Public Library of Science (PLoS),2018,FALSE,https://doi.org/10.1371/journal.pone.0200203,doi:10.5066/P95LH274
TRUE,TRUE,"Multidecadal Geomorphic Evolution of a Profoundly Disturbed Gravel Bed River Systemâ€”A Complex, Nonlinear Response and Its Impact on Sediment Delivery",American Geophysical Union (AGU),2019,FALSE,https://doi.org/10.1029/2018JF004843,doi:10.5066/P9YUFZJ6
TRUE,TRUE,Effects of climate change on long-term population growth of pronghorn in an arid environment,Wiley,,FALSE,https://doi.org/10.1890/ES15-00266.1,doi:10.5066/F76972HS
FALSE,TRUE,What Environmental Conditions Reduce Predation Vulnerability for Juvenile Colorado River Native Fishes?,U.S. Fish and Wildlife Service,2018,,https://doi.org/10.3996/042018-JFWM-031,doi:10.5066/P94ANHV3
FALSE,TRUE,"Bathymetric and velocimetric surveys at highway bridges crossing the Missouri and Mississippi Rivers near St. Louis, Missouri, May 23â€“27, 2016",US Geological Survey,2017,,https://doi.org/10.3133/sir20175076,doi:10.5066/F71C1VCC
TRUE,TRUE,Impacts of broadband sound on silver (Hypophthalmichthys molitrix) and bighead (H. nobilis) carp hearing thresholds determined using auditory evoked potential audiometry,Springer Science and Business Media LLC,2019,FALSE,https://doi.org/10.1007/s10695-019-00657-y,doi:10.5066/P98VVJH2
